id,text,place,retweet_count,favorite_count,user.name,user.location,user.followers_count,user.friends_count,user.favourites_count,user.verified
569945386569363456,Booking for a travel writers trip I am hosting and need to be happy when I land! Do you have the cute PJs AA does? @united,,0,0,LifeDoneWell,#NYC #Omaha,8909,8557,11584,False
569953575226310656,"@united nice your app says US 4972 delayed by weather.  Pilot says waiting on fuel.  One in ur control, one not",,0,0,Steven Pumilia,,376,3362,653,False
569928724147077120,@united thank you for listening to my compliant and doing the right thing. I appreciate you working with me,,0,0,tmh,Chicago,43,189,20,False
569955551951622144,"@united Change made in just over 3 hours. For something that should have taken seconds online, I am not thrilled. Loved the agent, though.",,0,0,CG,San Francisco CA,291,665,8799,False
569935135132426240,"@united since bulkhead seats cannot have bags on floor, why don't u reserve o/head space above those seats? In 1B on UA246 - not impressed",,0,0,Mark Mitchell 馬可友,"Northumland, UK",263,236,188,False
569929187101966336,@united that's brilliant Thankyou so much. Is it classed as part of carryon?,,0,0,AngelMoo Crochet,Scotland,35,444,158,False
569952718707687424,"@united Ok thank you, do you provide complimentary hotel accommodations since I'll have to stay overnight?",,0,0,Lisa Shaw,"New York, NY",41,15,1406,False
569933357515026432,"@united  18 flights so far this year. 13 delays including 2 cancelations.  Latest reason, crew needed mandatory sleep. IN MEXICO!",,0,0,peskyspole (GREEN NEW DEAL),California USA 5th Largest Economy,324,711,23033,False
569960311022850048,"@united Arriving 25 minutes early is nice, but not if equipment isn't ready. Waiting 30 minutes for luggage, so far. Time gains wiped out.",,0,0,Brian Howald,"Brooklyn, NY",2386,906,27367,False
569930942833258496,@united Flight 211/ORD gate agent tried to prevent me from taking onboard a bag I've used for 15 years! Flight crew was more reasonable!,,0,0,Lisa Boban 😷,Indiana,4817,5310,60038,False
569958247412723712,@united Ok thank again for your help!,,0,0,Lisa Shaw,"New York, NY",41,15,1406,False
569930630059974656,@united thank you. Literally called for preboarding as I ran up.,,0,0,T,,1733,481,19655,False
569955386914181121,@united flight attendant doesn’t understand not understanding English doesn’t mean they are deaf. Stop yelling English slowly to them.,,0,0,Kenny Jahng,"New Jersey, USA",10538,13258,24,False
569946921265184768,@united Flight UA1270 is descending into farce and we haven't left EWR yet. Is this going to get any worse?,,0,0,Nathan Clarke,"Brighton, UK",124,579,990,False
569966909019398144,@united Does customer care have email or a phone rep that I can speak with? We had so many issues they can't be placed in 2000 characters?,,0,0,CRAFTY,"Wales, United Kingdom",266,223,2785,False
569961203197325312,@united We've had a ton of problems with getting our bags and have been given the run around for a day. Whats up with that?,,1,0,Charles Smith,"Nashville, TN",49,91,300,False
569960080734490624,"@united I'm rebooked now, but the line was 300 people deep.",,0,0,IDreamOfDorothyParker,laughing in the purple rain,222,1521,2509,False
569967305859293184,@united #UnitedAirlines Pls Fix #AspenBaggageFail issues. Had to pay my own way to #Aspen after flight cancel. Left us in the cold in DEN.,,0,0,Keam 👁,,55,128,1467,False
569949439101546496,"@united 8602947, jon at http://t.co/58tuTgli0D, thanks.",,0,0,Jon Udell,"Santa Rosa, CA",5722,2658,1758,False
569928758024667137,@united what gate is ua5396 leaving from?,,0,0,T,,1733,481,19655,False
569931387073105920,The saga of the @MelissaAFrancis bag delay w/ @United - will there be a reunion or will she be forced to go shopping? Stay tuned.,,0,0,Cyrus Sanati,New York ,2878,3441,3578,False
569936580883783680,@united Thanks! I'll fill up the form as soon as I land. I don't like being duped so I hope you will appreciate my feedback &amp; will be better,,0,0,Raul Cordenillo,Sweden,1539,482,1748,False
569956201934385152,@united thanks. Just a program comment; the system assigned seats behind each other even though pairs were available. I changed it back.,,0,0,"Hey, Aileen.",Oakland by way of Chicago,182,212,32,False
569945073611374592,But I don't see AA @united,,0,0,LifeDoneWell,#NYC #Omaha,8909,8557,11584,False
569956446487642112,@united flight 1491...plane from SFO to DEN is basically on time.,,0,0,John Buhl,DC area,3484,4956,51754,False
569951384390344704,"@united really? 3 hr delay, 4 gate changes, &amp; you boarded us, sent us back up, &amp; boarded us again.  Won't change our flight. Can we go now?",,1,0,Megan Holstein,,180,563,3175,False
569962873209937920,@united ok. I just submitted. Thanks for the opportunity to give feedback.,,0,0,Nate,"Nashville, TN",3231,1854,139,False
569967493487292416,@united my flight was delayed due to maintenance in LIT and caused me to miss my connection at IAH to MSY. Can you help?,,0,0,J. Brett Hooton,"Flower Mound, TX",563,1035,452,False
569929653730840577,"@united it was UA381 on 14 Feb. Point is, overselling flights= bad. Making people wait 1hr while you kick them off after boarding is worse",,0,0,Jesse Winter,"Vancouver, British Columbia",5246,990,2167,True
569967925416886273,@united i think he actually did not like your screen  @campilley 😃😃😃,,0,2,Simon Rösner,"Paderborn, Deutschland",8164,68,3860,True
569936640669581313,@united look at this beauty 😉 dc 10 united airlines 😉 http://t.co/MvYoizRPdE,,0,0,Princess Anna,Arendelle,1650,2278,14958,False
569939149756755968,@united thank YOU for your kindness. Your agents went above &amp; beyond to get my stranded family home.,,0,0,Roxy Megan,Pittsburgh area,578,580,15420,False
569960085654364160,@united is doing musicians real dirty at LAX. I've never been blocked from getting on a flight with my bass.,,2,0,Al Carty,"New York City, NY",3023,761,17716,False
569961410161192960,@united booked flights for 2 for $779. Was charged $389.50 twice. Means I can't redeem CC points properly. Would have gone elsewhere.,,0,0,Peter Galbraith,"Kingston, Ontario",106,226,1255,False
569931716049154051,@united counter agents at RDU deserve a medal. #thankyou,,0,0,Roxy Megan,Pittsburgh area,578,580,15420,False
569953683309514754,@united it's like you're trying to make me hate your airline. Fee for each checked bag that's never mentioned in the ticket + rude agents 👿,,0,0,Carrie Mantha,probably on a plane,6099,813,11217,False
569967197478526976,@united Read my bio. See who I work with. I have NEVER encountered this with your airline before. Disappointed is an understatement.,,0,0,Al Carty,"New York City, NY",3023,761,17716,False
569955602782236672,"@united This must be a drone “@united: @KeamBleam We understand your frustration. Our Bag team is working hard to get your bag(s) to you...""",,0,0,Keam 👁,,55,128,1467,False
569928419435286528,@united no chance I wait in ORD all afternoon for another flight after you screwed me. Hold 5396,,0,0,T,,1733,481,19655,False
569954670006763520,"@united Not appropriate to ask in public (hence the dm). each united employee, each a new answer. your process was such a hassle i canceled.",,0,0,Kate Rosow Chrisman,"Berlin, Germany",228,543,57,False
569936348217352194,"@united 2 canceled flights later, agent claimed she put me on a new flight but then canceled it. Coworker got on flight- now delayed. Now?",,0,0,Katie Donohue,"Fayetteville, AR ",490,915,2537,False
569946571577536512,@united 45+ min at EWR baggage claim #stillnobags #ridiculous,,0,0,Scott G,,70,1223,386,False
569947174571675648,@united I'd thank you - but you didn't help.  taking 6 hours to reply (so I get a message in the middle of the night) isn't actually helpful,,0,0,Kate Rosow Chrisman,"Berlin, Germany",228,543,57,False
569967841727942657,"@united hi guys, do you have a general enquires email address please? Thanks David.",,0,0,David Alfie Ward,"East London, England",2502,2078,15225,False
569966422744395776,"@united I am buying 2 yo own seat on 3 legs of intl trip, car seat? Required? If not- then allowed? Can child still sit w/mom after takeoff?",,0,0,Maggie Jackson,"Roatan, Hond. (Caribbean)",658,874,4125,False
569961695835267073,"@united I will, as soon as I am done with my article.  Thanks!  ~Tom",,0,1,Tom Shewbridge,"Brunswick, Ohio",25636,24887,40184,False
569968282532315136,"@united @campilley hahaha. If they weren't an American company, i would say this was great sarcasm!!",,0,2,Scott Fitzgerald,,1028,471,3720,True
569941082420568064,@united yes at 2am...but now back on a plane again and delayed again due to baggage loading issue... http://t.co/NfAQHhr09j,,0,0,Kenny Lee,San Francisco,1264,1112,9364,False
569964888870793216,"@united Thank you. Mention that before I boarded she asked 1other person to measure their bag, and it was another woman. Men not asked.",,0,0,Lisa Boban 😷,Indiana,4817,5310,60038,False
569956115724660736,"@united Heads up We didn't check 8 bags, 2 we checked arrived, those aren't claim #s for our 2. Other people's bags? http://t.co/dplQ3mhQGD",,0,0,Juan Garcia,Santo Domingo,265,331,11099,False
569940883975446528,@united at what pt do u just cancel!  Finally got stndby 4 1pm flight. What a day!  #missedWork #clientNotHappy http://t.co/sUPrLfOi8T,,0,0,Elizabeth,,30,110,195,False
569934069712052224,@united Definitely will!,,0,0,Andrea Fisher,"Calgary, AB",53,126,50,False
569958946636562433,.@united For those playing along at home: http://t.co/2b4bDTldX2,,0,0,Dave Dittrich,"Here (no, not there)",639,421,2816,False
569937143314849792,"@united I will do delayed baggage claim when I land. Hopefully the bag isn't broken into, damaged or lost w/c will result in more complaints",,0,0,Raul Cordenillo,Sweden,1539,482,1748,False
569950355330506752,@united Nope - still no one helped me.  Giving up on united. #badservice,,0,0,Kate Rosow Chrisman,"Berlin, Germany",228,543,57,False
569903120781852672,@united received hotel but no food.  Also email for 3750 miles.  Last trip had 3 hr delay and 5000 miles - so less for cancellation?,,0,0,barbara roberto,,0,3,0,False
569911713459408896,@united Arriving at the airport 2 hours before departure time and still missing your flight bc you actually don't have an electronic ticket,,0,0,Andrea Fisher,"Calgary, AB",53,126,50,False
569912092351819778,@united BUT you have received confirmation via email that you are confirmed and ticketed on this flight.,,0,0,Andrea Fisher,"Calgary, AB",53,126,50,False
569902219602100225,@united follow back and I'll give you the details.,,0,0,Michael Boone,"Bardstown, KY",144,206,28,False
569922837353402368,@united Just sent! Thanks :),,0,0,Lauren Murphy (accepting dog pics in the DM),Los Angeles,1118,930,27396,False
569915992303730689,@united been on the phone for over an hour with customer service and they can't figure it out! awesome service... NOT!,,1,0,Shady Banoub,"San Diego, CA",10,15,1,False
569924201559293952,@united @JMS2802 : outsource it all United Airlines...your customers  are just loving you for it. Outsource. Outsource. Outsource.,,0,1,Big_Kahuna,United States,1284,2206,7841,False
569908759125991424,@united would love help getting there today. In #EWR now. Will take any airline and connections. Thx,,0,0,Dana Freeman,"Burlington, Vermont",10555,5697,595,True
569918932116643841,@United are you able to see if there are seats open on another flight??,,0,0,Lauren Murphy (accepting dog pics in the DM),Los Angeles,1118,930,27396,False
569896025172742144,"@united @scotthroth scott, need a good book suggestion?",,0,0,ben saitz 🛥️🎣🦀⚾️🍸🍺🚲🇺🇸,"Seattle, WA",1484,1894,39243,False
569921309439709184,@united - SERIOUSLY it's 2015?!?!  NO WiFi on a 5hr flight from CLE-SFO #1589.  You're the ONLY airline w/out WiFi...and pls no 'unwind' BS.,,0,0,MichaelSmith,,138,446,4127,False
569919020784185344,"@united, b4 boarding this attendant took his shoe &amp;sock off at the desk and showed other agents his foot. So gross. http://t.co/755VpYm4Mv",,0,0,DR,,36,82,1183,False
569912710848057344,"@united Now arriving a day and a half later than supposed to. Lesson of the day, don't believe verbal or written confirmations from United",,0,0,Andrea Fisher,"Calgary, AB",53,126,50,False
569907031693520896,@united Thanks for the update.,,0,0,Genevieve Carpio,"Los Angeles, CA",1555,1146,5316,False
569907141596864514,@united thank you!,,0,0,Dwayne,"Somewhere, USA",9249,8655,982,False
569902028719173632,@united The DEN b44 agent (9:30am) was amazing. The MPAgent at check in? She sucks. @seanMFmadden @PeterStraubMMA @jmercadoMMA @TonySimsMMA,,0,1,jake bell,,247,532,1679,False
569914377442340865,"@united sorry for the delayed response. It was UA #381 Chicago to San Fran. Held up for almost an hour on the Tarmac. Also, lost my bags",,0,0,Jesse Winter,"Vancouver, British Columbia",5246,990,2167,True
569904824793362433,@united just confirmed a seat! Crisis averted! Beers won't be missed now,,0,0,BravesAndBeer,Georgia,6553,824,4838,False
569915029950222337,"@united a) she's an international. Her phone is on the fritz, I had to get to Chicago from nearly 4 hrs away to figure everything out.",,0,0,CRAFTY,"Wales, United Kingdom",266,223,2785,False
569922214255919105,@united How do I formally complain about your customer service handler who misconnected me. I was denied boarding &amp; I now lost my bag. Help!,,1,0,Raul Cordenillo,Sweden,1539,482,1748,False
569915182329286656,"@united It's the fact that an international should not be with out her bag and no sense of what's going on other than ""maintenance"".",,0,0,CRAFTY,"Wales, United Kingdom",266,223,2785,False
569900131488632832,@united Why isn't the flight status updated to delayed UA1532 no board,,0,0,Paul W,Colorado,89,335,9307,False
569903366647586818,@united already done that. the answer i got was... oops we can give you miles and we're very sorry. but who pays for my discomfort for 9 h?,,1,0,Andrea I Fuentealba,"Santiago, Chile",276,1196,5450,False
569915133113323520,"@united b) I contacted you directly, and the phone service was Laissez Faire at best.  The problem isn't a cancelled a flight.",,0,0,CRAFTY,"Wales, United Kingdom",266,223,2785,False
569916731595972608,@united How do I get reimbursed for hotel and taxis for the cancelation?,,0,0,Pat Lee,"Bay Area, CA",1260,523,1683,False
569904716328673280,@united was that English? I'll DM though I don't think you'll make a plane appear.,,0,0,Chelsea Bradley,"Oceanside, CA",3606,753,8813,False
569922973798420480,"@United States faundation was by faith Judeo Cristian,@Not it was by ideologias.@ http://t.co/mWBk68k0A3",,0,0,Noisi News (!!!),"East Coast, US ",155,509,4906,False
569901072443166720,@united traveling with @MegZezzo who is injured. Gate agent in Chicago was awesome helping her. TY #roadwarrior,,0,2,Dana Zezzo,"Ashtabula, OH",2652,1390,6176,False
569922479734595586,"@united @JMS2802 : sure show a video of your outsourced favorite TIMCO, who has a knack for doing substandard maintenance work on aircraft.",,0,1,Big_Kahuna,United States,1284,2206,7841,False
569925614100189186,@united. It's not my first time flying to the US. I have medical info. Looking for practical like my adapted seat cushion allowed on?,,0,0,AngelMoo Crochet,Scotland,35,444,158,False
569901512190767105,@united Ha… you rebooked me in to an 11 hr layover &amp; are robbing me of a night with my family. Too late for that. Just fly on time for once.,,0,0,JoeSchueller,"Research Triangle, NC",488,141,60,False
569915529496027136,"@united shes been rescheduled for today, but with the frigid cold, being a possible reason for ""maintenance"" it could be the same issue 2day",,0,0,CRAFTY,"Wales, United Kingdom",266,223,2785,False
569918918602547200,@united #unitedairlines so is it 6:20 pm or 12:20?   ORD ABQ 3709.   I can't even take a walk without missing a change.,,0,0,BLACK LIVES MATTER,"New Mexico, USA",450,1121,21867,False
569912776199704578,"@united cancels flt from EWR. ""No crew"".Tells wife &amp; 4 yr old to ""get to NY to catch @AirCanada"" to YYZ! Good #customerservice is dead.",,1,1,Philip Rose,Man of the world ,1095,1288,1183,False
569915550127800320,@united We're hoping to hear from you actually.,,0,0,CRAFTY,"Wales, United Kingdom",266,223,2785,False
569918466821459968,"@united Hopefully my baggage fees will be waived tomorrow when I actually get on a flight, as well as compensation for my hotel room",,0,0,Andrea Fisher,"Calgary, AB",53,126,50,False
569919610025152512,@united - SERIOUSLY it's 2015?!?!  NO WiFi on a 5hr flight from CLE-SFO #1589.  You're the ONLY airline without WiFi...,,0,0,MichaelSmith,,138,446,4127,False
569926124488118272,@united wow you even answered back!  Awesome! @AmericanAir @USAirways That's customer service!!! #usairwaysfail,,0,0,Carolina,Pennsylvania,326,343,179,False
569918327767879680,@united @retailbagholder hahaha. At least they gave u a refund.,,0,0,GuruOfGanja,,1357,543,19504,False
569911515106582528,@united 1.75 hour delay.  Nothing says sorry like a voucher.  Missing time with family.  #family #precioustime,,0,0,Paul Luttmann,,64,127,422,False
569905258715082753,@united Has it departed? I was awaiting an inbound plane yesterday for three hours and it never arrived. Had to stay overnight (again).,,0,1,Genevieve Carpio,"Los Angeles, CA",1555,1146,5316,False
569925612069998593,@united noooooooooooooooooooooope.,,0,0,dw,Malibu & Salome,5321,893,17413,True
569905534020820992,"@united ,now you have cancelled my wife and daughter's flt?? What's going on? Follow me so I can dm details.",,0,0,Philip Rose,Man of the world ,1095,1288,1183,False
569899063790825472,@united i travelled from SCL- IHA feb 17. the AC on my sit (21L) was ON all night. I complaint to FA who never gave me a real answer. Help!,,1,0,Andrea I Fuentealba,"Santiago, Chile",276,1196,5450,False
569922853266694145,@united @JMS2802 : nothing like supporting your own mechanics and maintenance workers...instead United puts out a video of TIMCO doing wifi.,,0,1,Big_Kahuna,United States,1284,2206,7841,False
569905124723675136,@united #UnitedAirlines Any other way ORD to ABQ anytime within the next 7 hours?,,0,0,BLACK LIVES MATTER,"New Mexico, USA",450,1121,21867,False
569923809634947072,"@united Hi, Im flying SFO-LAX-SAL-CLO. My connecting time in LAX is 1h45m. Is it enough time? Do I have to collect my bag and recheck on AV?",,0,0,Juan Camilo Madrid,"Cali,Colombia",75,239,167,False
569923507263557632,@united Thank you! You need to follow back tho otherwise I can't DM you. X,,0,0,Lisa Shaw,"New York, NY",41,15,1406,False
569915610890547200,"@united, last week shanghai to sfo 858 delay 5hrs bc of engine. today sfo-sea delay to ""sick pilot"". no compensation. They Do. Not. Care.",,0,0,DR,,36,82,1183,False
569910536755748865,@United has two whole people trying to schedule a flight's worth of missed connections. Shameful http://t.co/6kqLhVaP7G,,0,0,Chris Martin,"Arlington, VA",151,624,29332,False
569904406285516800,@united looks like today will be my 6th consecutive delayed flight from you...do I win a prize??? @Southwest Air why don't you fly to SBA? 😭,,0,0,Nate Pereira,california,95,167,1713,False
569903812569276416,@united Understood and thanks! I should have tried reaching out sooner.,,0,0,Kristen Short,"Oak Park, IL",984,1742,3796,False
569900832616943616,@united  #UnitedAirlines  how long will1531 be delayed.,,0,0,Paul W,Colorado,89,335,9307,False
569927263040315392,@united Great! I'm ready to go home.,,0,0,Genevieve Carpio,"Los Angeles, CA",1555,1146,5316,False
569915643094396929,"@united
You really know how to piss people off. Your Farelock option is fake!",,0,0,Shady Banoub,"San Diego, CA",10,15,1,False
569916152283041792,"@united e-ticket # 0162389030167, refund request # 16866853, case id # 8465981",,0,0,"Farhod Yuldashev, PhD",North America,84,144,113,False
569927837601402880,@united better just keep connection from ORD To FWA that boards in ten minutes open until I get off the plane that just landed an hour late,,0,0,T,,1733,481,19655,False
569902743135117314,@united Do we know why UA5282 is delayed x2)? This is getting crazy. I've already had 2 overnight delays. #UnitedAirlines,,1,0,Genevieve Carpio,"Los Angeles, CA",1555,1146,5316,False
569909655813500928,@united it won't help...been there done that.,,0,1,David Goodspeed,USA,1311,3772,49920,False
569903840507506688,@united sitting in a plane with no pilot.  Thanks! #waitingonapilot #denver #siouxfalls #whyairtravelsucks,,0,0,Paul Luttmann,,64,127,422,False
569910996824780801,"@united After speaking to a United customer service rep the night before a flight, confirming that everything is ok with your reservation..",,0,0,Andrea Fisher,"Calgary, AB",53,126,50,False
569918449121673216,"@united Either is fine. However, plundering my hard-earned dollars is not fine.",,0,0,"Farhod Yuldashev, PhD",North America,84,144,113,False
569913288122765312,"@united I'd say most of the public can't extend their vacation a week, point is why advertise multiple flights you can't honor?",,0,0,Lj,H-town,206,345,827,False
569916555154169856,"@united Awesome flight crew on UA1589, re the plane,  the  Jurassic period called and they want their dinosaur/plane back!",,0,0,Mark Sanders,"Gates Mills, OH",1235,483,435,False
569913736774823936,@united thank you very much for the help. We're do I pick up my bags aspen airport &amp; are they coming in today on flight911,,0,0,Anthony Sicari,,204,838,6082,False
569920760522764288,@united u would not be able to rebook me to get home any sooner than a now 2hr delayed flight.  #linesforever #customerservice #fail #again,,0,0,Paul Luttmann,,64,127,422,False
569898994408693760,@united you suck.    9 hour delay?!,,1,0,BLACK LIVES MATTER,"New Mexico, USA",450,1121,21867,False
569917363891499008,"@united, and now while waiting for new pilot the door on plane BROKE. why am I global services status  on an airline that's unsafe? STUNNING",,1,1,DR,,36,82,1183,False
569915576862183425,@united only thing confusing me is why I lost priority boarding? I'm a mileage plus card member 😔,,0,0,docmartin10,,306,795,4059,False
569888119043915776,@united still no response??,,0,0,Jonathon Nostrant,"Los Angeles, CA",231,270,54,False
569877449389051906,@united at the gate! IAD to RDU,,0,0,A.D. Peters,syracuse,24,121,428,False
569886575720574976,@united should have been able to get seat assign without paying $174 more - cust sec should have done that for me,,0,0,Michele Liston,"Ashburn, VA",101,342,1975,False
569853714149867521,"@united cancelled my direct flight Newark-Brussels last night, now 7 hours behind schedule. In EU compensation would be a given, but in US?",,0,0,Heidi Jern,"Stockholm, Sweden",535,371,211,False
569846678351540224,@united I need assistance. Due to your incompetence I need to reschedule a connection. I will NEVER fly @United again.,,0,0,artist anxiety,"Detroit, MI",501,346,25559,False
569859985208770562,@united as a freq flyer it makes me sad to see cust needing assistance treated so poorly. #ServiceFail,,0,0,Teresa Daulong,"Houston, Texas",455,965,2337,False
569879528891416577,"@united been solved,  they finally picked up the second time I called,  thanks for the response JH!  7:21 to dulles works!",,0,0,Andrew Dionne,,46,152,122,False
569869476453158912,@united so is the ^JJ standing for Just Joking?  I am not finding the humor.,,0,0,Dooby-Scoo,Always around,88,107,1233,False
569858507341606912,"@united No, thanks. I'm sick of your company's lousy excuse for customer service. I'm never flying United again.",,0,0,Kari Lepore,"Rancho Cucamonga, CA",16,13,10,False
569868207940603904,@united I DM'd child's birthdate and full name.,,0,0,Dave Engelsma,,19,33,139,False
569850899310358531,@united hilarious,,0,0,Alysa Baker,"ÜT: 50.97861,-114.000116",42,231,22,False
569854540494868481,@united wi-fi on 737-800 (aircraft 3511) didn't work entire ORD-DCA flight this morning,,0,0,Edward Russell,DC,10401,1043,46084,False
569864608145502209,@united I already did.,,0,0,Nicole Nickel,"West Bend, WI",84,265,381,False
569858231759085571,@united current hold time AFTER speaking to rep to have tix reissued is 42 mins - why so long &amp; why not make this option available online?,,0,0,Craig Smail,"Kansas City, MO",214,316,1009,False
569875783096741888,@United to operated #B767-300ER from #Newark to #Zurich @ZRH_airport replacing B767-400ER between 6MAY-23SEP instead till 23OCT #avgeek,,0,0,Mohamed Al Mehairi,"Abu Dhabi, United Arab Emirates",795,284,156,False
569875424924168193,@united can I request a ticket change through twitter ?,,0,0,Joel Gedzelman,,1,0,0,False
569870819582586880,@united love the new 1st class breakfast!,,0,0,Linda Hartley,,24,37,12,False
569859213331189760,@united day 3 of this Saga maybe they'll finally make it home.Intentional or not it not gonna get them back there vacation days #badservice,,0,0,Ballinoutactrl,,867,766,146,False
569856654394720256,@united WHERE IS MY RECEIPT! I upgraded return leg and 6 months later still NO receipt! http://t.co/DAjWzhLVyu,,0,0,TheHos,London,304,321,34,False
569890681361186818,@united. Is it reasonable to wait 45 mins for the bag you made me check because the flight staff couldn't police the overhead bins?,,0,0,Mary Kate O'Connell,,15,292,6715,False
569851578276048896,"@united I'm aware of the flight details, thanks. Three hours late a crew that could not give less of a shit",,0,0,Chris Martin,"Arlington, VA",151,624,29332,False
569886288691773440,"@united There is no ""reference number."" Your agent told me to ""just drive to the airport"" because ""I can't reach anyone there to deliver...""",,1,0,Mike Shor,"Coventry, Connecticut",3183,429,89502,False
569880364811837441,"@united I got email update but still no ETA. More communication/details, apology + info on compensation rights would go a long way",,0,0,Marian Berelowitz,"Brooklyn, NY",551,1711,6754,False
569866490423349248,@united it wasn't a comment. It was a question. But thanks for your copy and paste response,,0,0,Ben,"Austin, TX",247,259,6131,False
569894307508965377,@united please see dm!!,,0,0,MilesAhead,,323,313,198,False
569876171875328000,"@united thanks for the link, now finally arrived in Brussels, 9 h after schedule...",,0,0,Heidi Jern,"Stockholm, Sweden",535,371,211,False
569852332797775872,@united DM sent as requested. Make sure you follow back so you can DM me back. Thanks,,0,0,Dwayne,"Somewhere, USA",9249,8655,982,False
569861240375386112,@united Cool. Thank you.,,0,0,Genevieve Carpio,"Los Angeles, CA",1555,1146,5316,False
569856109613166593,"@united they're not, actually. gate agent was so rude. now standing in a line waiting for rebooking. missed the only flight to STI. awful.",,0,0,nik,"Detroit, MI",381,933,11953,False
569868764495400960,@united at this point I made it home on my own.,,0,0,Nate,"Nashville, TN",3231,1854,139,False
569860989400649729,@united I've got a campus visit in an hour and I'm still wearing the same clothes...,,0,0,B🌞neman,GL // Bozeman,430,211,6223,False
569850867899170816,@united hahahahaha ya tried that already,,0,0,Alysa Baker,"ÜT: 50.97861,-114.000116",42,231,22,False
569885015615664129,@united Thanks!,,0,0,Edward Russell,DC,10401,1043,46084,False
569865115291533312,@united two years old.  Birthdate 11/13/2012,,0,0,Dave Engelsma,,19,33,139,False
569888244856455168,@united Please msg me a # for customer service. I will have an invoice for my dry cleaning but won't be able take wet clothes to the airport,,0,0,Chris Leonard,"Hilo, HI",918,1298,1566,False
569873050117808128,@united has the best customer experience via twitter - huge fan!!!,,0,0,Robert Chew,"Nashville, TN",340,657,1457,False
569868055502696449,@united Thanks for looking into this and for getting back to me via DM. Glad to hear my bag is finally being delivered to me. Thanks again!,,0,1,Chris Moore,USA / The World,384,787,138,False
569864290578108419,"@united You can't control turbulence, but you can control customer experience, lot of scared people up here.",,0,0,JohntheKiwi,"Stumptown, Baby!",229,107,90,False
569851299916869633,@united Making sure your flights aren't delayed due to poor maintenance would be a start.,,0,0,Chris Martin,"Arlington, VA",151,624,29332,False
569875456415170560,@united Hi! what is the phone number for reservations in Venezuela? Thanks,,0,0,Eduardo Cabello 🦒,,16719,2922,18853,False
569857801725440002,@united I understand ppl make mistakes but don't code something in a way that we can't get reimbursed when it's YOUR fault. Just blatant LIE,,0,0,Jim Buckley,,64,146,4,False
569880322487263232,@united late crew into #btv last nite delayed todays flt. Will miss connection to #cun. Why do I have to play for hotel tonight in #ewr?,,0,0,Dana Freeman,"Burlington, Vermont",10555,5697,595,True
569868818975219712,@united Left item n the seatback on UA1260. Is there any way to call DCA to ask if they have the item? Already submitted lost &amp; found report,,0,0,Edward Russell,DC,10401,1043,46084,False
569849765711769600,"@United ""Your bag may or may not be at the airport. Unfortunately, no one at the airport is picking up the phone or responding to messages.""",,0,0,Mike Shor,"Coventry, Connecticut",3183,429,89502,False
569879623317659648,@united passengers should have been rerouted to match the intended arrival time (even if you have to incur cost to put us in other airlines),,0,0,Jason Carpio,"San Francisco, California",988,1512,1035,False
569871433662271488,"@united working with Lisa J at ORD. she's working hard for us, but this is still VERY disappointing. was on 634 to EWR.",,0,0,nik,"Detroit, MI",381,933,11953,False
569872009380941825,"@united Beyond frustrated  Sked change = no seats, earlier departure and double layover.  Of course only seats are $$++.  Cust svc no help",,0,0,Michele Liston,"Ashburn, VA",101,342,1975,False
569875203473297408,"@united UA1130 Flight was a nightmare!! From poor customer service,having my confirmed seat given away.... +more issues",,0,1,Michael Warren,"Calabasas, California",103,206,20,False
569877754801360897,@united. epic fail. @reagan. no jetway. been here 15 mins on tarmac!,,0,0,Debra Gordon,"Highland Park, IL",1279,1388,138,False
569857624549625856,@united also forgot add our bag is probably going to just sit in New Jersey because of a missed connection.,,0,0,artist anxiety,"Detroit, MI",501,346,25559,False
569850216754618368,@united WHy is my KTN not showing on my boarding?  Why is TSA pre-check not applying to my boarding pass?,,0,0,paulweldele,"Collierville, TN USA",189,643,80,False
569849299850305536,"@united nope not here. You need a little red stamp from the counter. Check yourself, before you wreck yourself son http://t.co/0pRGySvuRm",,0,0,Fred Carlton,,595,182,86,False
569883984190005248,@united 768 SFO to BOS and no internet it is 2015 what gives?,,0,0,Scott H. Roth,"Boston, MA",197,341,163,False
569863836615864320,"@united yes, but it's not looking. The ticket agent at out terminal dismissed us and we missed a chance at a Miami flight then to DR",,0,0,artist anxiety,"Detroit, MI",501,346,25559,False
569856492477657088,@United how is it that I book a flight with a reserved seat and then go to check in and find out I have no seat?  WTF.,,0,0,Kristin,"Salt Lake City, Utah",351,101,4947,False
569865540098871298,@united We were supposed to board at 605. They just brought the plane from the hanger! WTF did they not know there was a flight?1153 Lax-EWR,,0,0,Jack Kelleher,"Linden, NJ",114,661,4078,False
569869808092749824,"@united flight cancelled,  and the updated one gets me into BWI too late! I'd be fine with DCA or IAD,  just arriving earlier!  Help!",,0,0,Andrew Dionne,,46,152,122,False
569874311823036416,@United to start daily #B777-200ER flights from #Newark to #Milan #Malpensa replacing #B767-400ER on 7APR instead 28MAR #avgeek,,0,0,Mohamed Al Mehairi,"Abu Dhabi, United Arab Emirates",795,284,156,False
569881449249316864,@united I am trying to make/change reservations and getting extremely frustrated!!! Giving up and trying another airline!!!,,0,0,Christina Phillips,"Princeton, NJ",839,520,2976,False
569857072310808578,@united jx4s2t if you can out today would be great it's our honeymoon and this delay you has put a damper on iy,,0,0,artist anxiety,"Detroit, MI",501,346,25559,False
